clade_name	clade_taxid	new_LMR0024_S32_R1_001_profiled_metagenome	new_LMR0023_S24_R1_001_profiled_metagenome	new_LMR0022_S46_R1_001_profiled_metagenome	new_LMR0021_S13_R1_001_profiled_metagenome	new_LMR0017_S44_R1_001_profiled_metagenome	new_LMR0012_S52_R1_001_profiled_metagenome	new_LMR0011_S49_R1_001_profiled_metagenome	new_LMR0009_S31_R1_001_profiled_metagenome	new_LMR0008_S47_R1_001_profiled_metagenome	new_LMR0007_S17_R1_001_profiled_metagenome	new_LMR0006_S281_R1_001_profiled_metagenome	new_LMR0004_S4_R1_001_profiled_metagenome	new_HUMO902_S50_R1_001_profiled_metagenome	new_HUMO899_S52_R1_001_profiled_metagenome	new_HUMO887_S48_R1_001_profiled_metagenome	new_HUMO865_S46_R1_001_profiled_metagenome	new_HUMO854_S44_R1_001_profiled_metagenome	new_HUMO848_S42_R1_001_profiled_metagenome	new_HUMO846_S54_R1_001_profiled_metagenome	new_HUMO844_S40_R1_001_profiled_metagenome	new_HUMO830_S62_R1_001_profiled_metagenome	new_HUMO829_S38_R1_001_profiled_metagenome	new_HUMO825_S36_R1_001_profiled_metagenome	new_HUMO775_S34_R1_001_profiled_metagenome	new_HUMO767_S32_R1_001_profiled_metagenome	new_HUMO756_S58_R1_001_profiled_metagenome	new_HUMO752_S30_R1_001_profiled_metagenome	new_HUMO749_S28_R1_001_profiled_metagenome	new_HUMO681_S26_R1_001_profiled_metagenome	new_HUMO678_S60_R1_001_profiled_metagenome	new_HUMO668_S24_R1_001_profiled_metagenome	new_HUMO624_S22_R1_001_profiled_metagenome	new_HUMO609_S56_R1_001_profiled_metagenome	new_HUMO587_S20_R1_001_profiled_metagenome	new_HUMO581_S18_R1_001_profiled_metagenome	new_HUMO546_S16_R1_001_profiled_metagenome	new_HUM1019_S191_R1_001_profiled_metagenome	new_HUM1017_S29_R1_001_profiled_metagenome	new_HUM1014_S22_R1_001_profiled_metagenome	new_HUM0994_S9_R1_001_profiled_metagenome	new_HUM0992_S15_R1_001_profiled_metagenome	new_HUM0991_S11_R1_001_profiled_metagenome	new_HUM0946_S8_R1_001_profiled_metagenome	new_HUM0941_S3_R1_001_profiled_metagenome	new_HUM0932_S19_R1_001_profiled_metagenome	new_HUM0931_S40_R1_001_profiled_metagenome	new_HUM0929_S35_R1_001_profiled_metagenome	new_HUM0898_S38_R1_001_profiled_metagenome	new_HUM0896_S30_R1_001_profiled_metagenome	new_HUM0894_S23_R1_001_profiled_metagenome	new_HUM0853_S48_R1_001_profiled_metagenome	new_HUM0851_S16_R1_001_profiled_metagenome	new_HUM0847_S12_R1_001_profiled_metagenome	new_HUM0816_S37_R1_001_profiled_metagenome	new_HUM0812_S25_R1_001_profiled_metagenome	new_HUM0741_S18_R1_001_profiled_metagenome	new_HUM0739_S190_R1_001_profiled_metagenome	new_HUM0738_S189_R1_001_profiled_metagenome	new_HUM0607_S188_R1_001_profiled_metagenome	new_HUM0604_S51_R1_001_profiled_metagenome	new_HUM0603_S36_R1_001_profiled_metagenome	new_HUM0583_S186_R1_001_profiled_metagenome	new_HUM0582_S39_R1_001_profiled_metagenome	new_HUM0579_S34_R1_001_profiled_metagenome	new_HUM0496_S6_R1_001_profiled_metagenome	new_HUM0495_S7_R1_001_profiled_metagenome	new_HUM0493_S42_R1_001_profiled_metagenome	new_HUM0444_S50_R1_001_profiled_metagenome	new_HUM0442_S283_R1_001_profiled_metagenome	new_HUM0439_S41_R1_001_profiled_metagenome	new_HUM0329_S27_R1_001_profiled_metagenome	new_HUM0324_S20_R1_001_profiled_metagenome	new_HUM0322_S282_R1_001_profiled_metagenome	new_HUM0235_S45_R1_001_profiled_metagenome	new_HUM0233_S187_R1_001_profiled_metagenome	new_HUM0152_S5_R1_001_profiled_metagenome	new_HUM0149_S28_R1_001_profiled_metagenome	new_HUM0148_S21_R1_001_profiled_metagenome	new_HUM0042_S1_R1_001_profiled_metagenome	new_HUM0041_S14_R1_001_profiled_metagenome	new_HUM0038_S10_R1_001_profiled_metagenome
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_soehngenii|t__SGB4537	2|1239|186801|186802|186803|2569097|105843|	0	0	0	0	0	0	0	0	0	0	0	0	0.29941	0	0.12889	0.08053	0.03451	0.00779	0.18546	0.0416	0	0.11548	0.00554	0.20996	0.17799	0.02051	0.33052	0.16971	0.01628	0.15435	0.00205	0.11308	0.14177	0.05213	0.27989	0.14132	0	0	0.07606	0.08584	0	0	0.08978	0	0	0.00893	0	0.06932	0.1736	0.09669	0	0.0394	0.0306	0.05937	0	0	0	0.13961	0	0	0.03873	0.03182	0.02824	0.16451	0	0.02904	0.02167	0.22488	0	0	0.1657	0.04698	0	0	0	0	0.04554	0.19398	0	0.01912	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerosacchariphilus	2|1239|186801|186802|186803|2678884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144	0	0.00217	0.00029	0	0	0	0	0	0	0	0	0.00285	0	0	0	0	0	0.00169	0	0	0	0.00204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01797	0	0	0	0	0.00145	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerosacchariphilus|s__Anaerosacchariphilus_sp_NSJ_68	2|1239|186801|186802|186803|2678884|2763017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144	0	0.00217	0.00029	0	0	0	0	0	0	0	0	0.00285	0	0	0	0	0	0.00169	0	0	0	0.00204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01797	0	0	0	0	0.00145	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerosacchariphilus|s__Anaerosacchariphilus_sp_NSJ_68|t__SGB4772	2|1239|186801|186802|186803|2678884|2763017|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144	0	0.00217	0.00029	0	0	0	0	0	0	0	0	0.00285	0	0	0	0	0	0.00169	0	0	0	0.00204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01797	0	0	0	0	0.00145	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes	2|1239|186801|186802|186803|207244	0	0	0	0	0	0	0	0	0	0	0	0	0.88644	0.05918	0.00607	0	0.0217	0.00465	0.25996	0.11425	0.35961	0.33423	0.00448	0.00734	0	0.04401	0.20797	0	0.04633	0.32056	0.03339	0.00561	0.03175	0.01254	0.04677	0.05822	0	0	0.04278	0.06631	0	0	0.71141	0	0	0.23212	0	0.11602	0.0389	0.01493	0.05944	0.04709	0.00179	0.40936	0	0	0.01388	0.03587	0.00461	0.02966	0.03218	0.19954	0.03294	0.10726	0	0.00692	0.00569	0.07017	0	0	0.24751	0.01562	0.00981	0.00818	0	0.00222	0.23194	0.02101	0.12713	0.03449	0.00721
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_SGB4708	2|1239|186801|186802|186803|207244|	0	0	0	0	0	0	0	0	0	0	0	0	0.01157	0.01927	0	0	0.0217	0	0	0.00438	0.20552	0.00602	0.00353	0.00734	0	0.02512	0.00261	0	0	0.00236	0.01258	0	0.00978	0	0.00521	0	0	0	0	0	0	0	0.02997	0	0	0.05495	0	0	0.02315	0	0	0.02836	0.00179	0	0	0	0	0	0.00461	0.01529	0	0.02322	0.01719	0	0	0.00692	0	0.05291	0	0	0	0	0	0.00818	0	0	0.02092	0.00906	0	0.00865	0.00721
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_SGB4708|t__SGB4708	2|1239|186801|186802|186803|207244||	0	0	0	0	0	0	0	0	0	0	0	0	0.01157	0.01927	0	0	0.0217	0	0	0.00438	0.20552	0.00602	0.00353	0.00734	0	0.02512	0.00261	0	0	0.00236	0.01258	0	0.00978	0	0.00521	0	0	0	0	0	0	0	0.02997	0	0	0.05495	0	0	0.02315	0	0	0.02836	0.00179	0	0	0	0	0	0.00461	0.01529	0	0.02322	0.01719	0	0	0.00692	0	0.05291	0	0	0	0	0	0.00818	0	0	0.02092	0.00906	0	0.00865	0.00721
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	2|1239|186801|186802|186803|207244|649756	0	0	0	0	0	0	0	0	0	0	0	0	0.87486	0.03991	0.00607	0	0	0.00465	0.25996	0.10987	0.15409	0.32821	0.00095	0	0	0.01889	0.20536	0	0.04633	0.31821	0.02081	0.00561	0.02197	0.01254	0.04156	0.05822	0	0	0.04278	0.06631	0	0	0.68145	0	0	0.17717	0	0.11602	0.01576	0.01493	0.05944	0.01874	0	0.40936	0	0	0.01388	0.03587	0	0.01437	0.03218	0.17632	0.01575	0.10726	0	0	0.00569	0.01726	0	0	0.24751	0.01562	0.00981	0	0	0.00222	0.21102	0.01194	0.12713	0.02584	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus|t__SGB4540_group	2|1239|186801|186802|186803|207244|649756|	0	0	0	0	0	0	0	0	0	0	0	0	0.87486	0.03991	0.00607	0	0	0.00465	0.25996	0.10987	0.15409	0.32821	0.00095	0	0	0.01889	0.20536	0	0.04633	0.31821	0.02081	0.00433	0.02197	0.01254	0.04156	0.05822	0	0	0.0381	0.06631	0	0	0.68145	0	0	0.17717	0	0.11602	0.01576	0.01493	0.05944	0.01874	0	0.40936	0	0	0.00792	0.03587	0	0.01437	0.03218	0.17632	0.00603	0.10726	0	0	0.00569	0.01726	0	0	0.24751	0	0	0	0	0.00222	0.21102	0.01194	0.12713	0.02584	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus|t__SGB4547	2|1239|186801|186802|186803|207244|649756|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128	0	0	0	0	0	0	0.00467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00596	0	0	0	0	0	0.00971	0	0	0	0	0	0	0	0	0.01562	0.00981	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum	2|1239|186801|186802|186803|2039240	0	0	0	0	0	0	0	0	0	0	0	0	0.06037	0.06919	0	0	0.05363	0.02588	0	0	0	0	0.00491	0	0	0	0	0.03877	0.2349	0.00148	0.03935	0	0	0.00905	0.02246	0.05071	0	0	0.00637	0.0215	0	0	0.04171	0	0	0.04084	0	0.03625	0.04855	0.00237	0	0.25699	0.21521	0.00723	0	0	0.03353	0.00568	0	0.12408	0	0.02877	0.03194	0	0	0.12144	0.01102	0	0	0	0	0.00492	0.0791	0.10369	0.00053	0	0.02176	0.0454	0.1185	0.12573	0.37384
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_faecicola	2|1239|186801|186802|186803|2039240|2358141	0	0	0	0	0	0	0	0	0	0	0	0	0.06037	0.06919	0	0	0.05363	0.02588	0	0	0	0	0.00491	0	0	0	0	0.03877	0.2349	0.00148	0.03935	0	0	0.00905	0.02246	0.05071	0	0	0.00637	0.0215	0	0	0.04171	0	0	0.04084	0	0.03625	0.04855	0.00237	0	0.25699	0.21521	0.00723	0	0	0.03353	0.00568	0	0.12408	0	0.02877	0.03194	0	0	0.12144	0.01102	0	0	0	0	0.00492	0.0791	0.10369	0.00053	0	0.02176	0.0454	0.1185	0.12573	0.37384
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_faecicola|t__SGB5190	2|1239|186801|186802|186803|2039240|2358141|	0	0	0	0	0	0	0	0	0	0	0	0	0.06037	0.06919	0	0	0.05363	0.02588	0	0	0	0	0.00491	0	0	0	0	0.03877	0.2349	0.00148	0.03935	0	0	0.00905	0.02246	0.05071	0	0	0.00637	0.0215	0	0	0.04171	0	0	0.04084	0	0.03625	0.04855	0.00237	0	0.25699	0.21521	0.00723	0	0	0.03353	0.00568	0	0.12408	0	0.02877	0.03194	0	0	0.12144	0.01102	0	0	0	0	0.00492	0.0791	0.10369	0.00053	0	0.02176	0.0454	0.1185	0.12573	0.37384
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia	2|1239|186801|186802|186803|572511	0	0	0	0.01197	0	0	0	0	0	0	0	0	1.94515	0.60666	0.74416	0.80602	2.11964	1.07313	3.15448	2.60454	2.09479	0.71801	0.66194	1.48704	1.08818	2.10541	2.93422	0.42306	1.64749	0.71429	0.71666	0.36721	1.26902	0.68033	1.85856	3.58772	0	1.01932	1.18338	1.28741	0	0	1.49882	0	0	1.63819	0	1.56976	1.31133	0.44801	0.27093	1.04465	1.17276	2.00781	0	0	1.90667	1.677	0.17426	0.29567	0.37586	1.27533	1.56556	1.09527	0	2.51887	0.60384	2.28359	0	0	0.86672	1.14843	1.80423	0.1627	0.26468	0.64535	6.0809	0.42721	1.43455	1.44869	0.37573
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB4815	2|1239|186801|186802|186803|572511|	0	0	0	0	0	0	0	0	0	0	0	0	0.02042	0.00632	0.02773	0.0046	0.07867	0.01747	0.90865	0	0.00825	0.06047	0	0.00974	0.06535	0	0	0	0	0.01487	0.03131	0.04441	0.29806	0	0.03416	0	0	0	0.00279	0.06314	0	0	0.0392	0	0	0.03574	0	0.01744	0.02852	0.02732	0	0.00248	0	0.00452	0	0	0.00748	0	0	0	0.06227	0.06555	0.0593	0.03896	0	0	0	0.10772	0	0	0	0.00198	0.03819	0	0	0	0.00292	0	0	0.00944	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB4815|t__SGB4815	2|1239|186801|186802|186803|572511||	0	0	0	0	0	0	0	0	0	0	0	0	0.02042	0.00632	0.02773	0.0046	0.07867	0.01747	0.90865	0	0.00825	0.06047	0	0.00974	0.06535	0	0	0	0	0.01487	0.03131	0.04441	0.29806	0	0.03416	0	0	0	0.00279	0.06314	0	0	0.0392	0	0	0.03574	0	0.01744	0.02852	0.02732	0	0.00248	0	0.00452	0	0	0.00748	0	0	0	0.06227	0.06555	0.0593	0.03896	0	0	0	0.10772	0	0	0	0.00198	0.03819	0	0	0	0.00292	0	0	0.00944	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB6487	2|1239|186801|186802|186803|572511|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04493	0.16193	0.0209	0	0	0	0	0	0	0	0	0	0	0	0.0404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04925	0	0	0	0	0	0	0	0.07267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27486
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB6487|t__SGB6487	2|1239|186801|186802|186803|572511||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04493	0.16193	0.0209	0	0	0	0	0	0	0	0	0	0	0	0.0404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04925	0	0	0	0	0	0	0	0.07267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27486
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecicola	2|1239|186801|186802|186803|572511|2509240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01933	0	0	0.03663	0.10408	0.19326	0.54642	0	0.0227	0.15832	0.02851	0.02261	0.00827	0	0.01039	0.02712	0.02853	0	0.00076	0.0247	0.00882	0.05865	0	0	0.00918	0.04368	0	0	0.18592	0	0	0.03985	0	0.1222	0	0	0	0.11362	0.07905	0.20024	0	0	0.11611	0.11203	0	0.05729	0.04266	0.04983	0	0.04332	0	0.08516	0.09054	0.14507	0	0	0.08909	0.02124	0.04874	0	0.07578	0	0	0.00611	0.38167	0	0.01282
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecicola|t__SGB4867	2|1239|186801|186802|186803|572511|2509240|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01933	0	0	0.03663	0.10408	0.19326	0.54642	0	0.0227	0.15832	0.02851	0.02261	0.00827	0	0.01039	0.02712	0.02853	0	0.00076	0.0247	0.00882	0.05865	0	0	0.00918	0.04368	0	0	0.18592	0	0	0.03985	0	0.1222	0	0	0	0.11362	0.07905	0.20024	0	0	0.11611	0.11203	0	0.05729	0.04266	0.04983	0	0.04332	0	0.08516	0.09054	0.14507	0	0	0.08909	0.02124	0.04874	0	0.07578	0	0	0.00611	0.38167	0	0.01282
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis	2|1239|186801|186802|186803|572511|871665	0	0	0	0	0	0	0	0	0	0	0	0	0.02533	0.05942	0.0612	0.04819	0.01213	0.01564	0.03276	0.02575	0.08017	0.01499	0	0.02466	0.01273	0.04375	0.10063	0.04339	0	0	0.01195	0.00305	0.03756	0.01092	0.00434	0.00468	0	0	0.02795	0.04012	0	0	0.05805	0	0	0.04143	0	0.11456	0.02162	0.0177	0	0.01499	0.00621	0.00341	0	0	0.07611	0.01145	0	0	0	0.01943	0.00034	0.02128	0	0.0197	0.02817	0.0508	0	0	0.00337	0.01327	0.03854	0	0	0	0.04284	0.02819	0.00548	0.00745	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis|t__SGB4820	2|1239|186801|186802|186803|572511|871665|	0	0	0	0	0	0	0	0	0	0	0	0	0.02533	0.05942	0.0612	0.04819	0.01213	0.01564	0.03276	0.02575	0.08017	0.01499	0	0.02466	0.01273	0.04375	0.10063	0.04339	0	0	0.01195	0.00305	0.03756	0.01092	0.00434	0.00468	0	0	0.02795	0.04012	0	0	0.05805	0	0	0.04143	0	0.11456	0.02162	0.0177	0	0.01499	0.00621	0.00341	0	0	0.07611	0.01145	0	0	0	0.01943	0.00034	0.02128	0	0.0197	0.02817	0.0508	0	0	0.00337	0.01327	0.03854	0	0	0	0.04284	0.02819	0.00548	0.00745	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea	2|1239|186801|186802|186803|572511|536633	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14291	0.00685	0.01484	0.34279	0	0.02098	0.11085	0.01863	0.0006	0.014	0.10257	0.0089	0.10607	0.0063	0.02102	0	0	0.00244	0	0.01104	0.11904	0.08072	0.15682	0	0	0	0.00312	0	0	0	0	0	0.01103	0	0.0133	0.24894	0.02086	0	0	0.11054	0.0048	0	0	0.03836	0.00154	0.02787	0.00639	0	0.0112	0.02076	0.03598	0	0.04728	0.03541	0	0	0	0	0.01007	0	0	0	0	0.25047	0.05915	0.01057	0.03177	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea|t__SGB4804	2|1239|186801|186802|186803|572511|536633|	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03906	0.00685	0.00793	0	0	0.00244	0.01522	0	0	0	0.00974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455	0	0	0	0	0.0112	0.00042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea|t__SGB4816	2|1239|186801|186802|186803|572511|536633|	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10384	0	0.00691	0.34279	0	0.01855	0.09563	0.01863	0.0006	0.014	0.09283	0.0089	0.10607	0.0063	0.02102	0	0	0.00244	0	0.01104	0.11904	0.08072	0.15682	0	0	0	0.00312	0	0	0	0	0	0.01103	0	0.0133	0.24894	0.02086	0	0	0.11054	0.0048	0	0	0.0338	0.00154	0.02787	0.00639	0	0	0.02033	0.03598	0	0.04728	0.03541	0	0	0	0	0.01007	0	0	0	0	0.25047	0.05915	0.01057	0.03177	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_luti	2|1239|186801|186802|186803|572511|89014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14482	0.06721	0.02021	0.02708	0.06661	0.31218	0.36952	0.76535	0.01196	0	0.00934	0	0.03104	0.25439	0	0.68075	0	0.03901	0.03127	0.0385	0.01576	0.00385	0.00187	0	0	0.08921	0.06079	0	0	0	0	0	0.10517	0	0.01438	0.07812	0	0	0	0	0.01373	0	0	0.04098	0.05358	0	0.10504	0	0.512	0.08664	0.12384	0	0.00458	0.01645	0.21816	0	0	0.02623	0.03882	0.04022	0.0234	0.07314	0	0.16004	0.02486	0.01396	0.02927	0.00291
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_luti|t__SGB4829	2|1239|186801|186802|186803|572511|89014|	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08544	0	0.02021	0.00129	0.03791	0.28601	0.34026	0.50797	0	0	0.00646	0	0.00931	0.24422	0	0.50886	0	0.02855	0.02638	0.0385	0.01576	0	0	0	0	0.0784	0.00993	0	0	0	0	0	0.10517	0	0	0.07812	0	0	0	0	0.01373	0	0	0	0.05227	0	0.10504	0	0.50545	0.08575	0.11518	0	0.00458	0	0.21816	0	0	0.02623	0.03455	0.03689	0.0186	0.06443	0	0.1548	0.02486	0.01396	0.02927	0.00291
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_luti|t__SGB4832	2|1239|186801|186802|186803|572511|89014|	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05938	0.06721	0	0.02579	0.0287	0.02617	0.02926	0.25738	0.01196	0	0.00289	0	0.02172	0.01017	0	0.17189	0	0.01047	0.0049	0	0	0.00385	0.00187	0	0	0.01081	0.05086	0	0	0	0	0	0	0	0.01438	0	0	0	0	0	0	0	0	0.04098	0.00132	0	0	0	0.00655	0.00089	0.00865	0	0	0.01645	0	0	0	0	0.00427	0.00334	0.0048	0.00871	0	0.00525	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_massiliensis	2|1239|186801|186802|186803|572511|1737424	0	0	0	0	0	0	0	0	0	0	0	0	1.27911	0	0.14343	0.06593	0.02674	0.08692	0.1242	0.07022	0.00152	0.01482	0	0.01376	0.0541	0.03677	0.28042	0.10937	0.00669	0.31146	0.07357	0.05632	0.01294	0.01135	0	0	0	0	0.14876	0.18096	0	0	0.03627	0	0	0.01999	0	0.15205	0.03186	0.01245	0.06568	0.04982	0.02105	0.03437	0	0	0.29669	0.0563	0	0.0082	0.01999	0.07658	0.19322	0.27608	0	0.00741	0.05881	0.00645	0	0	0.03136	0.02633	0.10766	0	0	0.19205	0.17419	0.04713	0.03704	0.15425	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_massiliensis|t__SGB4826	2|1239|186801|186802|186803|572511|1737424|	0	0	0	0	0	0	0	0	0	0	0	0	1.27911	0	0.14343	0.06593	0.02674	0.08692	0.1242	0.07022	0.00152	0.01482	0	0.01376	0.0541	0.03677	0.28042	0.10937	0.00669	0.31146	0.07357	0.05632	0.01294	0.01135	0	0	0	0	0.14876	0.18096	0	0	0.03627	0	0	0.01999	0	0.15205	0.03186	0.01245	0.06568	0.04982	0.02105	0.03437	0	0	0.29669	0.0563	0	0.0082	0.01999	0.07658	0.19322	0.27608	0	0.00741	0.05881	0.00645	0	0	0.03136	0.02633	0.10766	0	0	0.19205	0.17419	0.04713	0.03704	0.15425	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum	2|1239|186801|186802|186803|572511|40520	0	0	0	0	0	0	0	0	0	0	0	0	0.48373	0.01913	0.05398	0.1313	0.50103	0.11755	0.30183	0.23486	0.05837	0.05116	0.11474	0.09311	0.3126	0.32011	0.41157	0.05507	0.39396	0.10914	0.17118	0.02043	0.21696	0.12019	0.19686	2.08453	0	1.01932	0.20851	0.60905	0	0	0.01414	0	0	0.21906	0	0.20504	0.41766	0.0201	0.00705	0.82625	0.32909	0.30233	0	0	0.45694	0.33526	0.02405	0.03067	0.02098	0.05865	0.24177	0.18114	0	0.96228	0.23297	1.51177	0	0	0.14648	0.40021	0.65446	0.0813	0.01872	0	3.34598	0.17186	0.05037	0.28418	0.01522
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum|t__SGB4809	2|1239|186801|186802|186803|572511|40520|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02434	0	0.0211	0.0844	0	0	0	0.00234	0.03	0	0	0.18493	0.02922	0	0	0	0	0	0	0	1.69593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25401	0	0	0	0.01152	0	0	0	0	0	0	0	0	0.04166	0.14683	0	0	0	0	0	0	0	0	0	0.12494	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum|t__SGB4810	2|1239|186801|186802|186803|572511|40520|	0	0	0	0	0	0	0	0	0	0	0	0	0.42353	0.01913	0	0	0.46663	0.04065	0.00755	0.19372	0.05837	0	0.10607	0	0.09679	0.25276	0.22664	0	0.39396	0.08319	0.03422	0.00383	0	0.11856	0.0365	0.3886	0	1.01932	0.13307	0.54379	0	0	0.00996	0	0	0.17637	0	0.15781	0.38935	0	0	0.78577	0.0546	0.21043	0	0	0.37775	0.06616	0.0227	0.03067	0	0.01989	0.07108	0.03036	0	0.86717	0	1.42972	0	0	0.11376	0.20089	0.30422	0	0.01872	0	3.19461	0.15787	0.03914	0.24016	0.014
